  0.15700000E+03  0.30000000E+02    332037      2458    221693   8342374   4016732  12967650
  0.15800000E+03  0.30000000E+02    332037      2483    220970   8348127   4015258  12965494
  0.15900000E+03  0.30000000E+02    332037      2506    221014   8356827   4015339  12974847
  0.16000000E+03  0.30000000E+02    332037      2527    221627   8362803   4026251  12984075
  0.16100000E+03  0.30000000E+02    332037      2551    221257   8361236   4023691  12990960
  0.16200000E+03  0.30000000E+02    332037      2575    222005   8358323   4024820  12996433
  0.16300000E+03  0.30000000E+02    332037      2601    220690   8367665   4025028  12998534
  0.16400000E+03  0.30000000E+02    332037      2625    220176   8368175   4028357  13005918
  0.16500000E+03  0.30000000E+02    332037      2643    222079   8371286   4039744  13012848
  0.16600000E+03  0.30000000E+02    332037      2667    222363   8369869   4038410  13006856
  0.16700000E+03  0.30000000E+02    332037      2700    219566   8363548   4023743  13005622
  0.16800000E+03  0.30000000E+02    332037      2720    221074   8367413   4037191  13006335
  0.16900000E+03  0.30000000E+02    332037      2741    222744   8373365   4044824  13024357
  0.17000000E+03  0.30000000E+02    332037      2765    222462   8386043   4044311  13037441
  0.17100000E+03  0.30000000E+02    332037      2788    222382   8389845   4049458  13049998
  0.17200000E+03  0.30000000E+02    332037      2811    222869   8401760   4054996  13062399
  0.17300000E+03  0.30000000E+02    332037      2827    224509   8405166   4064979  13077209
  0.17400000E+03  0.30000000E+02    332037      2850    224662   8415336   4055235  13066472
  0.17500000E+03  0.30000000E+02    332037      2877    222721   8418231   4044322  13066790
  0.17600000E+03  0.30000000E+02    332037      2896    224046   8419816   4053368  13075661
  0.17700000E+03  0.30000000E+02    332037      2923    222643   8416354   4047440  13073440
  0.17800000E+03  0.30000000E+02    332037      2941    224459   8417564   4061242  13073780
  0.17900000E+03  0.30000000E+02    332037      2958    225673   8420434   4059811  13079042
  0.18000000E+03  0.30000000E+02    332037      2974    226545   8424561   4061625  13088152
  0.18100000E+03  0.30000000E+02    332037      3002    223164   8427024   4043536  13078676
  0.18200000E+03  0.30000000E+02    332037      3024    223307   8426545   4044932  13071792
  0.18300000E+03  0.30000000E+02    332037      3048    223031   8421754   4038791  13068248
  0.18400000E+03  0.30000000E+02    332037      3069    223668   8414822   4034407  13070178
  0.18500000E+03  0.30000000E+02    332037      3095    222638   8408110   4025914  13062362
  0.18600000E+03  0.30000000E+02    332037      3120    221269   8416389   4022323  13061170
  0.18700000E+03  0.30000000E+02    332037      3143    221920   8422236   4029190  13069443
  0.18800000E+03  0.30000000E+02    332037      3163    223005   8429856   4033075  13076846
  0.18900000E+03  0.30000000E+02    332037      3188    222531   8437289   4029239  13072185
  0.19000000E+03  0.30000000E+02    332037      3215    221317   8449360   4022223  13066638
  0.19100000E+03  0.30000000E+02    332037      3235    221578   8454992   4032333  13068124
  0.19200000E+03  0.30000000E+02    332037      3255    222690   8465388   4038804  13072156
  0.19300000E+03  0.30000000E+02    332037      3276    223708   8467151   4041431  13068312
  0.19400000E+03  0.30000000E+02    332037      3305    221749   8468854   4029342  13067836
  0.19500000E+03  0.30000000E+02    332037      3331    221750   8466349   4028391  13057218
  0.19600000E+03  0.30000000E+02    332037      3354    222274   8464098   4024722  13057869
  0.19700000E+03  0.30000000E+02    332037      3375    222753   8468607   4024278  13058679
  0.19800000E+03  0.30000000E+02    332037      3399    222509   8465888   4018791  13058041
  0.19900000E+03  0.30000000E+02    332037      3425    221760   8465076   4009845  13052126
  0.20000000E+03  0.30000000E+02    332037      3437    224472   8454466   4029581  13064061
  0.14694586E-03  0.30000000E+02    291443         0         0         0         0         0
  0.10194726E+01  0.30000000E+02    291443         0         0         0         0         0
